proyecto_id,fecha_inicio,pais_id,pais,provincia_id,provincia_de_ejecución,moneda_monto_financiado,monto_financiado,moneda_monto_total,monto_total,region_de_ejecucion,gran_area_conocimiento,tipo_proyecto_cyt,tipo_organizacion_ejec
16312,2012-01-01,ARG,Argentina,50,Mendoza,ARS, 36000,ARS, 36000,Cuyo,Naturales Y Exactas,Ciencia,OCT-Universidad
16313,2011-01-01,ARG,Argentina,90,Tucumán,ARS, 90000,ARS, 90000,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16314,2011-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16315,2012-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16316,2012-01-01,ARG,Argentina,02,CABA,ARS, 180000,ARS, 180000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16317,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16318,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16319,2012-01-01,ARG,Argentina,02,CABA,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16320,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16321,2013-01-01,ARG,Argentina,14,Córdoba,ARS, 105000,ARS, 105000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16322,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 142500,ARS, 142500,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16323,2014-01-01,ARG,Argentina,82,Santa Fe,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16324,2015-03-02,ARG,Argentina,02,CABA,ARS, 585000,ARS, 585000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16325,2010-01-01,ARG,Argentina,82,Santa Fe,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16326,2011-01-01,ARG,Argentina,06,Buenos Aires,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16327,2012-01-01,ARG,Argentina,14,Córdoba,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16328,2012-01-01,ARG,Argentina,58,Neuquén,ARS, 300000,ARS, 300000,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
16329,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 585000,ARS, 585000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16330,2015-03-02,ARG,Argentina,14,Córdoba,ARS, 855000,ARS, 855000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16331,2015-03-02,ARG,Argentina,90,Tucumán,ARS, 450000,ARS, 450000,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
16332,2010-01-01,ARG,Argentina,82,Santa Fe,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16333,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16334,2016-01-01,ARG,Argentina,82,Santa Fe,ARS, 650000,ARS, 650000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16335,2012-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario privado
16336,2011-01-01,ARG,Argentina,02,CABA,ARS, 44000,ARS, 44000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
16336,2011-01-01,ARG,Argentina,02,CABA,ARS, 44000,ARS, 44000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16337,2013-01-01,ARG,Argentina,02,CABA,ARS, 112500,ARS, 112500,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
16337,2013-01-01,ARG,Argentina,02,CABA,ARS, 112500,ARS, 112500,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16338,2015-03-02,ARG,Argentina,02,CABA,ARS, 148050,ARS, 148050,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
16338,2015-03-02,ARG,Argentina,02,CABA,ARS, 148050,ARS, 148050,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16339,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 45000,ARS, 45000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Otras dependencias conjuntas
16339,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 45000,ARS, 45000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16340,2009-01-01,ARG,Argentina,50,Mendoza,ARS, 15000,ARS, 15000,Cuyo,Médicas Y De La Salud,Ciencia,Organismo gubernamental de ciencia y tecnología
16340,2009-01-01,ARG,Argentina,50,Mendoza,ARS, 15000,ARS, 15000,Cuyo,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16341,2013-01-01,ARG,Argentina,02,CABA,ARS, 180000,ARS, 180000,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
16341,2013-01-01,ARG,Argentina,02,CABA,ARS, 180000,ARS, 180000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16343,2009-01-01,ARG,Argentina,02,CABA,ARS, 44000,ARS, 44000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
16343,2009-01-01,ARG,Argentina,02,CABA,ARS, 44000,ARS, 44000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16344,2012-01-01,ARG,Argentina,02,CABA,ARS, 45000,ARS, 45000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
16344,2012-01-01,ARG,Argentina,02,CABA,ARS, 45000,ARS, 45000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16345,2015-03-02,ARG,Argentina,02,CABA,ARS, 75000,ARS, 75000,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
16345,2015-03-02,ARG,Argentina,02,CABA,ARS, 75000,ARS, 75000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16346,2011-01-01,ARG,Argentina,02,CABA,ARS, 18000,ARS, 18000,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
16346,2011-01-01,ARG,Argentina,02,CABA,ARS, 18000,ARS, 18000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16347,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 75000,ARS, 75000,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
16347,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 75000,ARS, 75000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16348,2015-03-02,ARG,Argentina,82,Santa Fe,ARS, 292500,ARS, 292500,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
16348,2015-03-02,ARG,Argentina,82,Santa Fe,ARS, 292500,ARS, 292500,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16349,2011-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16350,2014-01-01,ARG,Argentina,02,CABA,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16351,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 85900,ARS, 85900,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16352,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16353,2015-03-02,ARG,Argentina,14,Córdoba,ARS, 841900,ARS, 841900,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16354,2015-03-02,ARG,Argentina,02,CABA,ARS, 585000,ARS, 585000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16355,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 81000,ARS, 81000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16356,2015-03-02,ARG,Argentina,02,CABA,ARS, 450000,ARS, 450000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16358,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16359,2009-01-01,ARG,Argentina,02,CABA,ARS, 280000,ARS, 280000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16360,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 270000,ARS, 270000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16361,2014-01-01,ARG,Argentina,02,CABA,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16362,2014-01-01,ARG,Argentina,02,CABA,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16363,2014-01-01,ARG,Argentina,02,CABA,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16364,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 450000,ARS, 450000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16365,2010-01-01,ARG,Argentina,14,Córdoba,ARS, 180000,ARS, 180000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16366,2014-01-01,ARG,Argentina,02,CABA,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16367,2009-01-01,ARG,Argentina,02,CABA,ARS, 265000,ARS, 265000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16368,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 88000,ARS, 88000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16369,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16370,2014-01-01,ARG,Argentina,02,CABA,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16371,2009-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16372,2009-01-01,ARG,Argentina,90,Tucumán,ARS, 300000,ARS, 300000,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
16373,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16374,2012-01-01,ARG,Argentina,82,Santa Fe,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16375,2014-01-01,ARG,Argentina,14,Córdoba,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16376,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16377,2015-03-02,ARG,Argentina,02,CABA,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16378,2010-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16379,2010-01-01,ARG,Argentina,82,Santa Fe,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16382,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 45000,ARS, 45000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
16382,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 45000,ARS, 45000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16383,2014-01-01,ARG,Argentina,62,Río Negro,ARS, 225000,ARS, 225000,Patagónica,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
16383,2014-01-01,ARG,Argentina,62,Río Negro,ARS, 225000,ARS, 225000,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16384,2011-01-01,ARG,Argentina,06,Buenos Aires,ARS, 18000,ARS, 18000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
16384,2011-01-01,ARG,Argentina,06,Buenos Aires,ARS, 18000,ARS, 18000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16385,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 18000,ARS, 18000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
16385,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 18000,ARS, 18000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16386,2015-03-02,ARG,Argentina,02,CABA,ARS, 337500,ARS, 337500,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
16386,2015-03-02,ARG,Argentina,02,CABA,ARS, 337500,ARS, 337500,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16387,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16389,2011-01-01,ARG,Argentina,14,Córdoba,ARS, 18000,ARS, 18000,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
16389,2011-01-01,ARG,Argentina,14,Córdoba,ARS, 18000,ARS, 18000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16390,2015-03-02,ARG,Argentina,14,Córdoba,ARS, 75000,ARS, 75000,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
16390,2015-03-02,ARG,Argentina,14,Córdoba,ARS, 75000,ARS, 75000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16391,2010-01-01,ARG,Argentina,14,Córdoba,ARS, 180000,ARS, 180000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16392,2011-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16393,2011-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16394,2012-01-01,ARG,Argentina,62,Río Negro,ARS, 36000,ARS, 36000,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
16395,2010-01-01,ARG,Argentina,50,Mendoza,ARS, 90000,ARS, 90000,Cuyo,Naturales Y Exactas,Ciencia,OCT-Universidad
16396,2012-01-01,ARG,Argentina,14,Córdoba,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario privado
16397,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16398,2012-01-01,ARG,Argentina,82,Santa Fe,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16399,2009-01-01,ARG,Argentina,26,Chubut,ARS, 180000,ARS, 180000,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16400,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 248800,ARS, 248800,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16401,2015-03-02,ARG,Argentina,18,Corrientes,ARS, 150000,ARS, 150000,Nea,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16402,2011-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16403,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16404,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16405,2010-01-01,ARG,Argentina,90,Tucumán,ARS, 90000,ARS, 90000,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16406,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16407,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16408,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16409,2010-01-01,ARG,Argentina,14,Córdoba,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16410,2010-01-01,ARG,Argentina,82,Santa Fe,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16412,2012-01-01,ARG,Argentina,90,Tucumán,ARS, 180000,ARS, 180000,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16414,2013-01-01,ARG,Argentina,02,CABA,ARS, 360000,ARS, 360000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16415,2013-01-01,ARG,Argentina,90,Tucumán,ARS, 360000,ARS, 360000,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16416,2009-01-01,ARG,Argentina,02,CABA,ARS, 18000,ARS, 18000,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
16416,2009-01-01,ARG,Argentina,02,CABA,ARS, 18000,ARS, 18000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16417,2009-01-01,ARG,Argentina,90,Tucumán,ARS, 45000,ARS, 45000,Noa,Médicas Y De La Salud,Ciencia,Organismo gubernamental de ciencia y tecnología
16417,2009-01-01,ARG,Argentina,90,Tucumán,ARS, 45000,ARS, 45000,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16418,2010-01-01,ARG,Argentina,02,CABA,ARS, 45000,ARS, 45000,Pampeana,Médicas Y De La Salud,Ciencia,Otras dependencias conjuntas
16418,2010-01-01,ARG,Argentina,02,CABA,ARS, 45000,ARS, 45000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16419,2012-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
16419,2012-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16420,2014-01-01,ARG,Argentina,90,Tucumán,ARS, 146500,ARS, 146500,Noa,Médicas Y De La Salud,Ciencia,Organismo gubernamental de ciencia y tecnología
16420,2014-01-01,ARG,Argentina,90,Tucumán,ARS, 146500,ARS, 146500,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16421,2015-03-02,ARG,Argentina,90,Tucumán,ARS, 150000,ARS, 150000,Noa,Médicas Y De La Salud,Ciencia,Organismo gubernamental de ciencia y tecnología
16421,2015-03-02,ARG,Argentina,90,Tucumán,ARS, 150000,ARS, 150000,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16422,2010-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
16422,2010-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16423,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 150000,ARS, 150000,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
16423,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16424,2014-01-01,ARG,Argentina,62,Río Negro,ARS, 292500,ARS, 292500,Patagónica,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
16424,2014-01-01,ARG,Argentina,62,Río Negro,ARS, 292500,ARS, 292500,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16425,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 75000,ARS, 75000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
16425,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 75000,ARS, 75000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16426,2015-03-02,ARG,Argentina,90,Tucumán,ARS, 75000,ARS, 75000,Noa,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
16426,2015-03-02,ARG,Argentina,90,Tucumán,ARS, 75000,ARS, 75000,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16427,2011-01-01,ARG,Argentina,06,Buenos Aires,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16428,2016-01-01,ARG,Argentina,02,CABA,ARS, 600000,ARS, 600000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16429,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 16500,ARS, 16500,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
16429,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 16500,ARS, 16500,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16430,2015-03-02,ARG,Argentina,66,Salta,ARS, 220000,ARS, 220000,Noa,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
16430,2015-03-02,ARG,Argentina,66,Salta,ARS, 220000,ARS, 220000,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
16431,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 89000,ARS, 89000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Otras dependencias conjuntas
16431,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 89000,ARS, 89000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16432,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 45000,ARS, 45000,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
16432,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 45000,ARS, 45000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16433,2013-01-01,ARG,Argentina,06,Buenos Aires,ARS, 179500,ARS, 179500,Pampeana,Ingenierías Y Tecnologías,Ciencia,Otras dependencias conjuntas
16433,2013-01-01,ARG,Argentina,06,Buenos Aires,ARS, 179500,ARS, 179500,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16434,2015-03-02,ARG,Argentina,90,Tucumán,ARS, 150000,ARS, 150000,Noa,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
16434,2015-03-02,ARG,Argentina,90,Tucumán,ARS, 150000,ARS, 150000,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16435,2012-01-01,ARG,Argentina,14,Córdoba,ARS, 18000,ARS, 18000,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
16435,2012-01-01,ARG,Argentina,14,Córdoba,ARS, 18000,ARS, 18000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16436,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16437,2013-01-01,ARG,Argentina,02,CABA,ARS, 225000,ARS, 225000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
